date,time,location,airline_operator,flight_no,route,aircraft_type,all_aboard,passengers_aboard,crew_aboard,total_fatalities,passenger_fatalities,crew_fatalities,summary,date_time,country,city,superficie,category,brand,survivors,survival_rate,year,fatality_index
1985-12-30,,"Near Dhangadhi, Nepal",MILITARY - ROYAL NEPALESE AIR FORCE,,,Short SC7- Skyvan,25.0,22.0,3.0,25,22.0,3.0,Crashed into a forest.,,Nepal,Near Dhangadhi,False,military,Short Brothers,0.0,0.0,1985,1.0
1985-12-31,17:14:00,"De Kalb, Texas",PRIVATE,,Guntersville - Dallas/Ft. Worth,Douglas DC-3,9.0,7.0,2.0,7,7.0,0.0,"The plane crash landed into a field and struck a pole then continued into trees after dense smoke filled the plane and cockpit. The fire most likely started in a defective cabin heater but was not determined for sure. Singer Rick Nelson, 45, fiancée Helen Blair, 27, soundman Clark Russell and the members of his back-up group The Stone Canyon Band, Andy Chapin, 20, Rick Intveld, 22, Bobby Neal, 38, and Patrick Woodward, 35 were killed. Both pilots survived after climbing out the cockpit windows. Nelson had purchased the DC-3 in May 1985 from Jerry Lee Lewis and the craft had been forced to make two emergency landings in the previous six months. Nelson and his band were en route to perform at the half-time festivities at the Cotton Bowl.",1985-12-31 17:14:00,United States,De Kalb,False,passenger,Douglas Aircraft Company,2.0,0.2222222222222222,1985,0.7777777777777778
1986-01-18,08:00:00,"Near Peten, Guatemala",AEROVIAS DE GUATEMALA SA,,Guatemala City-Santa Elena,Sud-Aviation  Caravelle VI-N,94.0,88.0,6.0,94,88.0,6.0,"After initiating an overshoot and attempting to land for a second time, the plane crashed into a hilly area in the jungle. There were low lying clouds in the area.",1986-01-18 08:00:00,Guatemala,Near Peten,False,passenger,other,0.0,0.0,1986,1.0
1986-01-21,04:25:00,"Ellendale, Minnesota",AIR TAXI,,,Bell 296B,3.0,2.0,1.0,3,2.0,1.0,"The purpose of the flight was to take a news crew to a location to cover a story. The news crew had attempted to hire another helicopter, but that operator refused due to forecast low visibility. This pilot, however, agreed to fly. Although he was certified for instrument flight in airplanes, the pilot was not qualified for instrument flight in helicopters, nor was the helicopter certified for instrument flight. The helicopter crashed & burned approximately 100' from the highway near a power line crossing. Impact occurred while the helicopter was in a shallow descent, heading away from the highway & parallel with the power line. Continued VFR flight into IMC. Overconfidence in personal ability.",1986-01-21 04:25:00,United States,Ellendale,False,passenger,Bell Aircraft Corporation,0.0,0.0,1986,1.0
1986-01-28,07:45:00,"Sao Paulo, Brazil",VASP,,Sao Paulo - Belo Horizonte,Boeing B-737-2A1,72.0,67.0,5.0,1,1.0,0.0,The crew accidently tried to take off from a taxiway. The takeoff was aborted but the aircraft overran the runway and collided with a embankment and broke in two. There was heavy fog in the area.,1986-01-28 07:45:00,Brazil,Sao Paulo,False,passenger,Boeing,71.0,0.9861111111111112,1986,0.013888888888888888
1986-01-29,,"Las Lomitas, Mexico",AEROCALIFORNIA,,Villa Constitucion - Los Mochis,Douglas DC-3A-178,21.0,18.0,3.0,21,18.0,3.0,The plane tried to land at Los Mochis but had to divert to Las Lomitas because of fog. The airport was not approved for commercial flights and the plane crashed into a hill near the airport while attempting to land.,,Mexico,Las Lomitas,False,passenger,Douglas Aircraft Company,0.0,0.0,1986,1.0
1986-02-05,,"Kasongo, Zaire",GLM AVIATION,,Kasonga-Kinshasa,Lockheed L-188AF Electra,14.0,10.0,4.0,2,2.0,0.0,The cargo plane crashed while attempting to make a forced landing.,,other,Kasongo,False,passenger,Lockheed Martin,12.0,0.8571428571428572,1986,0.14285714285714285
1986-02-16,18:50:00,"Off Makung, Taiwan",CHINA AIRLINES (TAIWAN),,Taipei - Makung,Boeing B-737-281,13.0,6.0,7.0,13,6.0,7.0,The aircraft crashed into the sea during an attempted go-around after a missed landing attempt due to a burst nose gear tire.,1986-02-16 18:50:00,Taiwan,Off Makung,False,passenger,Boeing,0.0,0.0,1986,1.0
1986-03-02,03:03:00,"Near Bugulma, Russia",AEROFLOT,,Cheboksary - Bugulma,Antonov AN-24B,38.0,34.0,4.0,38,34.0,4.0,"The aircraft entered a left bank and turn, stalled and crashed 5 miles short of the runway. Failure of the autofeather sensor circuit breaker caused propellers to feather.",1986-03-02 03:03:00,Russia,Near Bugulma,False,passenger,Antonov,0.0,0.0,1986,1.0
1986-03-13,22:15:00,"Alpena, Michigan",SIMMONS AIRLINES,1746,"Detroit, MI - Alpena, MI",Embraer 110P1 Bandeirante,9.0,7.0,2.0,3,2.0,1.0,"After a missed approach due to bad weather, the plane was cleared for an ILS approach but crashed in a wooded area, short of the runway. The flight crew's continued descent of the airplane below the glideslope and through the published decision height without obtaining visual reference of the runway for undetermined reasons.",1986-03-13 22:15:00,United States,Alpena,False,passenger,Embraer,6.0,0.6666666666666667,1986,0.3333333333333333
1986-03-20,,"Near Naha, Indonesia",MERPATI NUSANTARA AIRLINES,,Manado - Naha,CASA 212 Aviocar 100,16.0,14.0,2.0,2,0.0,2.0,"Crashed into high ground at 1, 900 ft. while flying IFR in rain.",,Indonesia,Near Naha,False,passenger,other,14.0,0.875,1986,0.125
1986-03-24,09:55:00,"Goose Bay, Newfoundland, Canada",GOOSE BAY AIR SERVICES,,Snegamook Lake - Goose Bay,de Havilland Canada DHC-3 Otter,5.0,4.0,1.0,4,3.0,1.0,"A fatigue initiated crack in the number nine cylinder head caused the engine to run rough and lose power. While the pilot was manoeuvring for the precautionary landing in whiteout conditions, the aircraft crashed. At impact, the fuel cells ruptured, and a fire erupted which destroyed the aircraft.",1986-03-24 09:55:00,Canada,"Goose Bay, Newfoundland",False,passenger,De Havilland,1.0,0.19999999999999996,1986,0.8
1986-03-25,,"Omsk, Soviet Union",MINISTERSTVO OBSHCHESTVO MASHINOSTROYENIYA,,,Antonov An-12AP,9.0,3.0,6.0,9,3.0,6.0,"The cargo plane descended below minima weather conditions, undershot the runway, overturned and caught fire.",,other,Omsk,False,passenger,Antonov,0.0,0.0,1986,1.0
1986-03-30,10:15:00,"Near Pemba, Mozambique",MILITARY - MOZAMBIQUE AIR FORCE,FAM042,Pemba - Maputo,Antonov AN-26,54.0,51.0,3.0,49,46.0,3.0,The aircraft crashed while making an emergency return to the airfield after experiencing engine failure on takeoff.,1986-03-30 10:15:00,Mozambique,Near Pemba,False,military,Antonov,5.0,0.09259259259259256,1986,0.9074074074074074
1986-03-31,09:11:00,"Maravatio, Mexico",MEXICANA,940,Mexico City - Puerto Vallarta,Boeing B-727-264,167.0,159.0,8.0,167,159.0,8.0,"While climbing through 29,000 feet, an overheated tire exploded in the wheel well after takeoff and damaged the hydraulic and electrical systems of the aircraft. The plane lost control and crashed. The tire had been serviced with air rather than nitrogen. The air, under high temperature and pressure, resulted in a chemical reaction within the tire itself which led to a explosion of the tire.",1986-03-31 09:11:00,Mexico,Maravatio,False,passenger,Boeing,0.0,0.0,1986,1.0
1986-04-02,13:05:00,"Near Athens, Greece",TRANS WORLD AIRLINES,840,Rome - Athens,Boeing B-727,121.0,114.0,7.0,4,4.0,0.0,Detonation of a explosive device in the passenger compartment causing four passengers to be sucked out.  The plane landed safely at Athens. The plastic explosive was left under a seat by a woman carrying a Lebanese passport.,1986-04-02 13:05:00,Greece,Near Athens,False,passenger,Boeing,117.0,0.9669421487603306,1986,0.03305785123966942
1986-04-02,,"Near Magdalena, New Mexico",MILITARY - U.S. AIR FORCE,,,Lockheed HC-130P Hercules,11.0,0.0,11.0,11,0.0,11.0,Lost a wing in heavy turbulence at low altitude.,,United States,Near Magdalena,False,military,Lockheed Martin,0.0,0.0,1986,1.0
1986-04-27,08:35:00,"Near Saravena, Colombia",ACES COLOMBIA,,Bogota - Saravena,de Havilland Canada DHC-6 Twin Otter 300,13.0,11.0,2.0,13,11.0,2.0,"Crashed into a 8,500 ft. mountain in poor weather.",1986-04-27 08:35:00,Colombia,Near Saravena,False,passenger,De Havilland,0.0,0.0,1986,1.0
1986-05-01,06:32:00,"San Salvador, El Salvador",MILITARY - EL SALVADOR AIR FORCE,,San Salvador - Panama City,Douglas DC-6,37.0,33.0,4.0,37,33.0,4.0,Crashed into a hill following an engine fire.,1986-05-01 06:32:00,El Salvador,San Salvador,False,military,Douglas Aircraft Company,0.0,0.0,1986,1.0
1986-05-03,,"Near Taipei, Taiwan",MILITARY - REPUBLIC OF CHINA AIR FORCE,,,Bell UH-1H / Bell UH-1H (helicopters),22.0,,,22,,,Both helicopters crashed into a rice paddy after experiencing a mid-air collision.,,Taiwan,Near Taipei,False,military,Bell Aircraft Corporation,0.0,0.0,1986,1.0
1986-05-03,09:05:00,"Colombo, Sri Lanka",AIR LANKA,512,London - Zurich - Dubai - Colombo - Male,Lockheed L-1011-100,150.0,128.0,22.0,22,22.0,0.0,Detonation of an explosive device in the rear section of the cabin while on the ground and passengers were boarding. The aircraft was named City of Colombo.,1986-05-03 09:05:00,Sri Lanka,Colombo,False,passenger,Lockheed Martin,128.0,0.8533333333333333,1986,0.14666666666666667
1986-05-18,08:30:00,"Djibouti, Djibouti",MILITARY - FRENCH NAVAL AVIATION,,,Dassault Breguet Atlantique,19.0,14.0,5.0,19,14.0,5.0,Crashed in the vicinity of Day Mountain in heavy rain and low clouds.,1986-05-18 08:30:00,Djibouti,Djibouti,False,military,Breguet Aviation,0.0,0.0,1986,1.0
1986-05-24,,"Antananarivo, Madagascar",MILITARY - ARMÉE DE L'AIR MALGACHE,,Antananarivo - Antsirabe,Douglas C-47,13.0,0.0,13.0,13,0.0,13.0,Flew into the side of a mountain in poor weather. Controlled flight into terrain.,,Madagascar,Antananarivo,False,military,Douglas Aircraft Company,0.0,0.0,1986,1.0
1986-06-10,,"Near Cairo, Egypt",EGYPTAIR,,Cairo - Alexandia,Fokker F-27 Friendship 500,26.0,21.0,5.0,23,18.0,5.0,Crashed short of runway and collided with a building during a sandstorm.,,Egypt,Near Cairo,False,passenger,Fokker,3.0,0.11538461538461542,1986,0.8846153846153846
1986-06-12,15:22:00,"Port Ellen, Islay Island",LOGANAIR,423,Glasgow - Port Ellen,de Havilland Canada DHC-6 Twin Otter 300,16.0,14.0,2.0,1,0.0,1.0,The crew mistook Laphroaig for Port Ellen and crashed into a hill. Decision to allow the handling pilot to carry out a visual approach in unsuitable meteorological conditions. An error in visual navigation was a contributory factor.,1986-06-12 15:22:00,Island,Port Ellen,False,passenger,De Havilland,15.0,0.9375,1986,0.0625
1986-06-18,09:33:00,"Grand Canyon, Arizona",GRAND CANYON AIRLINES / HELITECH,6 / 2,Grand Canyon - Grand Canyon,de Havilland Can. DHC-6 -300/ Bell 206B,25.0,22.0,3.0,25,22.0,3.0,Midair collision. Inadequate visual lookout on the part of  both aircraft. Twenty killed on the de Havilland and  five on the Helitech. The failure of the flightcrew of both aircraft to see and avoid each other for undetermined reasons.,1986-06-18 09:33:00,United States,Grand Canyon,False,passenger,De Havilland,0.0,0.0,1986,1.0
1986-07-02,10:27:00,"Near Syktyvar, Russia",AEROFLOT,2306,Syktyvkar - 	Moscow,Tupolev TU-134A,92.0,86.0,6.0,54,52.0,2.0,The aircraft crashed in a forest after an in-flight fire caused by baggage that ignited in the rear cargo hold led to loss of contol of the aircraft.,1986-07-02 10:27:00,Russia,Near Syktyvar,False,passenger,Tupolev,38.0,0.4130434782608695,1986,0.5869565217391305
1986-07-10,,"Maputo, Mozambique",MILITARY - ZIMBABWE AIR FORCE,,Chimoio - Harare,Douglas C-47A,17.0,13.0,4.0,17,13.0,4.0,Crashed during takeoff.,,Mozambique,Maputo,False,military,Douglas Aircraft Company,0.0,0.0,1986,1.0
1986-08-04,00:23:00,"Off St. Vincent, Leeward Islands",LEEWARD ISLANDS AIR TRANSPORT,,Vieux Fort - Kingstown,de Havilland Canada DHC-6 Twin Otter 300,13.0,11.0,2.0,13,11.0,2.0,Crashed into the sea in poor weather conditions.,1986-08-04 00:23:00,Island,Off St. Vincent,False,passenger,De Havilland,0.0,0.0,1986,1.0
1986-08-14,11:30:00,"Near Wampusirpi, Honduras",MILITARY - HONDURAN AIR FORCE,,Tegucigalpa - Duzuna,Lockheed C130D,59.0,53.0,6.0,59,53.0,6.0,Crashed into the jungle in poor weather conditions as it approached Durzana Air Base.,1986-08-14 11:30:00,Honduras,Near Wampusirpi,False,military,Lockheed Martin,0.0,0.0,1986,1.0
1986-08-16,10:30:00,"Malakal, Sudan",SUDAN AIRWAYS,,Malakal - Khartoum,Fokker F-27 Friendship 400M,60.0,57.0,3.0,60,57.0,3.0,Shot down by SPLA rebels with surface-to-air missiles shortly after takeoff.,1986-08-16 10:30:00,Sudan,Malakal,False,passenger,Fokker,0.0,0.0,1986,1.0
1986-08-28,06:53:00,"Texarkana, Arkansas",SOUTHWEST AIRLIFT,,Little Rock - Texarkana,Howard 250,2.0,0.0,2.0,2,0.0,2.0,"On takeoff the cargo plane pitched up, rolled inverted and crashed. Improperly loaded. Alcohol impairment of the pilot and co-pilot.",1986-08-28 06:53:00,United States,Texarkana,False,passenger,other,0.0,0.0,1986,1.0
1986-08-31,11:52:00,"Cerritos, California",AEROMEXICO / PRIVATE,498,Tijuana - Los Angeles,MD Douglas DC-9-32 / Piper PA-28-181,67.0,58.0,9.0,67,58.0,9.0,"A midair collision occurred between a DC-9, attempting to land at LAX  and a Piper at 6,560 ft. over Cerritos, California. The Piper struck and knocked the horizontal and vertical stabilizer off the DC-9. The Piper fell into an unoccupied playground.  The DC-9 crashed into a neighborhood destroying eleven homes and damaging seven others. Sixty-four on the DC-9, three on the Piper who were all decapitated and 15 on the ground were killed. The pilot of the Piper inadvertently entered the LAX Terminal Control Area. The controller was distracted by another small aircraft in the area. The inadvertent and unauthorized entry of the PA-28 into the Los Angeles Terminal Control Area. The limitations of the ""see and avoid"" concept to ensure traffic separation under the conditions of the conflict.",1986-08-31 11:52:00,United States,Cerritos,False,passenger,Douglas Aircraft Company,0.0,0.0,1986,1.0
1986-09-05,06:00:00,"Karachi, Pakistan",PAN AMERICAN WORLD AIRWAYS,73,Bombay-Karachi-Frankfurt-New York,Boeing B-747-121,384.0,364.0,20.0,16,14.0,1.0,"While on the ground, four hijackers opened fire on the passengers and crew and threw grenades among them, killing 16 passengers, one crew member and one ground crew member. The aircraft was named ""Clipper Empress of the Seas.""",1986-09-05 06:00:00,Pakistan,Karachi,False,passenger,Boeing,368.0,0.9583333333333334,1986,0.041666666666666664
1986-09-09,,"Hopkinsville, Kentucky",MILITARY - U.S. AIR FORCE,,,Lockheed C-130A Hercules,4.0,0.0,4.0,3,0.0,3.0,Overran the runway and crashed.,,United States,Hopkinsville,False,military,Lockheed Martin,1.0,0.25,1986,0.75
1986-09-19,14:58:00,"Near Mantiqueira, Brazil",ATLANTIC SOUTHEAST AIRLINES,,Sao Jose dos Campo - Manaus,Embraer 120RT Brasilia,5.0,3.0,2.0,5,3.0,2.0,"On a delivery flight the aircraft struck a cloud covered mountain at 4,300 ft. Crew did not follow the prescribed course.",1986-09-19 14:58:00,Brazil,Near Mantiqueira,False,passenger,Embraer,0.0,0.0,1986,1.0
1986-10-03,,"Manado, North Sulawesi, Indonesia",EASTINDO,,Mangole - Manado,Short SC-7 Skyvan Variant,13.0,10.0,3.0,13,10.0,3.0,"While approaching Manado-Sam Ratulangi Airport, the crew encountered marginal weather conditions and failed to realize their altitude was insufficient to clear the slope of Mt Takawirang, located few km from the airport. The aircraft struck to mountain and was destroyed upon impact.",,Indonesia,"Manado, North Sulawesi",False,passenger,Short Brothers,0.0,0.0,1986,1.0
1986-10-04,04:10:00,"San Antonio, Texas",SOUTHERN AIR TRANSPORT,15,Kelly AFB - Warner Robins AFB,Lockheed L-100-30 Hercules,3.0,0.0,3.0,3,0.0,3.0,"The cargo plane lost altitude and crashed inverted. The use by the carrier of a non-approved device designed to raise the elevator during loading operations which was not properly stowed by the flight crew and which lodged in the controls, preventing the flight crew from controlling the airplane during take-off.",1986-10-04 04:10:00,United States,San Antonio,False,passenger,Lockheed Martin,0.0,0.0,1986,1.0
1986-10-14,08:14:00,"Ust-Maya, USSR",AEROFLOT,,Ust-May - 	Allah-Yun,LET 410MT Turbojet,14.0,12.0,2.0,14,12.0,2.0,Crashed into river on takeoff.,1986-10-14 08:14:00,USSR,Ust-Maya,False,passenger,other,0.0,0.0,1986,1.0
1986-10-15,17:00:00,"Chiraz, Iran",IRAN AIR,,Chiraz-Téhéran,Boeing 737-286,80.0,75.0,5.0,3,3.0,0.0,Shiraz Airport was attacked by Iraqi aircraft. Passengers were deplaning at the time of the attack.,1986-10-15 17:00:00,Iran,Chiraz,False,passenger,Boeing,77.0,0.9625,1986,0.0375
1986-10-19,19:21:00,"Near Komatipoot, South Africa",GOVERNMENT OF MOZAMBIQUE,,Lusaka - Maputo,Tupolev TU-134A,44.0,35.0,9.0,34,26.0,8.0,"Crashed in the Lembombo mountains during a storm. President Samora Machel, president of Mozambique, killed. The aircraft descended below minima even though the crew did not have visual contact with Maputo. A GPWS warning was ignored and the plane hit high ground crashing onto a uphill slope. Navigational error. GPSW ignored. There is speculation that the plane was lured away from the correct flight path by a pirate radio beacon broadcasting on the same frequency as the Maputo Airport, disorienting the pilot.",1986-10-19 19:21:00,South Africa,Near Komatipoot,False,passenger,Tupolev,10.0,0.2272727272727273,1986,0.7727272727272727
